,0,1,2,3,4,5
415,"[10, 50, 200]",0,1,0.8,25,0.8571428571428571
416,"[10, 50, 200]",0,1,0.9,25,0.8571428571428571
417,"[50, 100, 10]",0,1,0.5,25,0.7777777777777777
418,"[50, 100, 10]",0,1,0.8,25,0.823529411764706
419,"[50, 100, 10]",0,1,0.9,25,0.875
420,"[200, 50, 100]",0,1,0.5,25,0.7777777777777777
421,"[200, 50, 100]",0,1,0.8,25,0.7058823529411765
422,"[200, 50, 100]",0,1,0.9,25,0.7058823529411765
423,"[50, 200, 100]",0,1,0.5,25,0.888888888888889
424,"[50, 200, 100]",0,1,0.8,25,0.888888888888889
425,"[50, 200, 100]",0,1,0.9,25,0.9411764705882353
426,"[10, 100, 200]",0,1,0.5,25,0.7999999999999999
427,"[10, 100, 200]",0,1,0.8,25,0.7999999999999999
428,"[10, 100, 200]",0,1,0.9,25,0.7999999999999999
429,"[100, 50, 200]",0,1,0.5,25,0.875
430,"[100, 50, 200]",0,1,0.8,25,0.875
431,"[100, 50, 200]",0,1,0.9,25,0.875
432,"[10, 50]",0,1,0.5,50,0.888888888888889
433,"[10, 50]",0,1,0.8,50,0.9411764705882353
434,"[10, 50]",0,1,0.9,50,0.9411764705882353
435,"[100, 200]",0,1,0.5,50,0.7777777777777777
436,"[100, 200]",0,1,0.8,50,0.7777777777777777
437,"[100, 200]",0,1,0.9,50,0.7777777777777777
438,"[50, 200]",0,1,0.5,50,0.75
439,"[50, 200]",0,1,0.8,50,0.6666666666666666
440,"[50, 200]",0,1,0.9,50,0.6666666666666666
441,"[50, 10]",0,1,0.5,50,0.888888888888889
442,"[50, 10]",0,1,0.8,50,0.823529411764706
443,"[50, 10]",0,1,0.9,50,0.875
444,"[50, 100]",0,1,0.5,50,0.7058823529411765
445,"[50, 100]",0,1,0.8,50,0.7058823529411765
446,"[50, 100]",0,1,0.9,50,0.7058823529411765
447,"[200, 10]",0,1,0.5,50,0.6666666666666666
448,"[200, 10]",0,1,0.8,50,0.7142857142857143
449,"[200, 10]",0,1,0.9,50,0.7142857142857143
450,"[100, 10]",0,1,0.5,50,0.875
451,"[100, 10]",0,1,0.8,50,0.875
452,"[100, 10]",0,1,0.9,50,0.875
453,"[200, 100]",0,1,0.5,50,0.7999999999999999
454,"[200, 100]",0,1,0.8,50,0.7999999999999999
455,"[200, 100]",0,1,0.9,50,0.7999999999999999
456,"[10, 200]",0,1,0.5,50,0.9411764705882353
457,"[10, 200]",0,1,0.8,50,0.9411764705882353
458,"[10, 200]",0,1,0.9,50,0.875
459,"[10, 100]",0,1,0.5,50,0.7999999999999999
460,"[10, 100]",0,1,0.8,50,0.7999999999999999
461,"[10, 100]",0,1,0.9,50,0.7999999999999999
462,"[200, 50]",0,1,0.5,50,0.875
463,"[200, 50]",0,1,0.8,50,0.875
464,"[200, 50]",0,1,0.9,50,0.875
465,"[100, 50]",0,1,0.5,50,0.7777777777777777
466,"[100, 50]",0,1,0.8,50,0.7777777777777777
467,"[100, 50]",0,1,0.9,50,0.823529411764706
468,"[10, 100, 50]",0,1,0.5,50,0.875
469,"[10, 100, 50]",0,1,0.8,50,0.875
470,"[10, 100, 50]",0,1,0.9,50,0.875
471,"[200, 10, 100]",0,1,0.5,50,0.75
472,"[200, 10, 100]",0,1,0.8,50,0.75
473,"[200, 10, 100]",0,1,0.9,50,0.75
474,"[50, 10, 100]",0,1,0.5,50,0.7999999999999999
475,"[50, 10, 100]",0,1,0.8,50,0.7142857142857143
476,"[50, 10, 100]",0,1,0.9,50,0.7142857142857143
477,"[10, 200, 100]",0,1,0.5,50,0.7777777777777777
478,"[10, 200, 100]",0,1,0.8,50,0.7777777777777777
479,"[10, 200, 100]",0,1,0.9,50,0.823529411764706
480,"[100, 10, 200]",0,1,0.5,50,0.9411764705882353
481,"[100, 10, 200]",0,1,0.8,50,0.7999999999999999
482,"[100, 10, 200]",0,1,0.9,50,0.7999999999999999
483,"[100, 200, 50]",0,1,0.5,50,0.823529411764706
484,"[100, 200, 50]",0,1,0.8,50,0.875
485,"[100, 200, 50]",0,1,0.9,50,0.7999999999999999
486,"[100, 50, 10]",0,1,0.5,50,0.8421052631578948
487,"[100, 50, 10]",0,1,0.8,50,0.888888888888889
488,"[100, 50, 10]",0,1,0.9,50,0.823529411764706
489,"[200, 50, 10]",0,1,0.5,50,0.75
490,"[200, 50, 10]",0,1,0.8,50,0.75
491,"[200, 50, 10]",0,1,0.9,50,0.75
492,"[50, 10, 200]",0,1,0.5,50,0.7999999999999999
493,"[50, 10, 200]",0,1,0.8,50,0.6153846153846154
494,"[50, 10, 200]",0,1,0.9,50,0.6153846153846154
495,"[50, 200, 10]",0,1,0.5,50,0.7999999999999999
496,"[50, 200, 10]",0,1,0.8,50,0.7999999999999999
497,"[50, 200, 10]",0,1,0.9,50,0.7999999999999999
498,"[100, 200, 10]",0,1,0.5,50,0.823529411764706
499,"[100, 200, 10]",0,1,0.8,50,0.75
500,"[100, 200, 10]",0,1,0.9,50,0.75
501,"[10, 50, 100]",0,1,0.5,50,0.5714285714285715
502,"[10, 50, 100]",0,1,0.8,50,0.5714285714285715
503,"[10, 50, 100]",0,1,0.9,50,0.5714285714285715
504,"[100, 10, 50]",0,1,0.5,50,0.7368421052631579
505,"[100, 10, 50]",0,1,0.8,50,0.7058823529411765
506,"[100, 10, 50]",0,1,0.9,50,0.75
507,"[200, 10, 50]",0,1,0.5,50,0.75
508,"[200, 10, 50]",0,1,0.8,50,0.7999999999999999
509,"[200, 10, 50]",0,1,0.9,50,0.7999999999999999
510,"[200, 100, 50]",0,1,0.5,50,0.8421052631578948
511,"[200, 100, 50]",0,1,0.8,50,0.8421052631578948
512,"[200, 100, 50]",0,1,0.9,50,0.8421052631578948
513,"[50, 100, 200]",0,1,0.5,50,0.7999999999999999
514,"[50, 100, 200]",0,1,0.8,50,0.7999999999999999
515,"[50, 100, 200]",0,1,0.9,50,0.7999999999999999
516,"[10, 200, 50]",0,1,0.5,50,0.7058823529411765
517,"[10, 200, 50]",0,1,0.8,50,0.7058823529411765
518,"[10, 200, 50]",0,1,0.9,50,0.75
519,"[200, 100, 10]",0,1,0.5,50,0.875
520,"[200, 100, 10]",0,1,0.8,50,0.875
521,"[200, 100, 10]",0,1,0.9,50,0.875
522,"[10, 50, 200]",0,1,0.5,50,0.823529411764706
523,"[10, 50, 200]",0,1,0.8,50,0.823529411764706
524,"[10, 50, 200]",0,1,0.9,50,0.823529411764706
525,"[50, 100, 10]",0,1,0.5,50,0.7777777777777777
526,"[50, 100, 10]",0,1,0.8,50,0.823529411764706
527,"[50, 100, 10]",0,1,0.9,50,0.823529411764706
528,"[200, 50, 100]",0,1,0.5,50,0.7058823529411765
529,"[200, 50, 100]",0,1,0.8,50,0.7058823529411765
530,"[200, 50, 100]",0,1,0.9,50,0.7058823529411765
531,"[50, 200, 100]",0,1,0.5,50,0.875
532,"[50, 200, 100]",0,1,0.8,50,0.875
533,"[50, 200, 100]",0,1,0.9,50,0.875
534,"[10, 100, 200]",0,1,0.5,50,0.75
535,"[10, 100, 200]",0,1,0.8,50,0.6666666666666666
536,"[10, 100, 200]",0,1,0.9,50,0.6666666666666666
537,"[100, 50, 200]",0,1,0.5,50,0.7000000000000001
538,"[100, 50, 200]",0,1,0.8,50,0.7368421052631579
539,"[100, 50, 200]",0,1,0.9,50,0.7368421052631579
540,"[10, 50]",2,3,0.5,10,0.75
541,"[10, 50]",2,3,0.8,10,0.75
542,"[10, 50]",2,3,0.9,10,0.75
543,"[100, 200]",2,3,0.5,10,0.7272727272727273
544,"[100, 200]",2,3,0.8,10,0.7272727272727273
545,"[100, 200]",2,3,0.9,10,0.7272727272727273
546,"[50, 200]",2,3,0.5,10,0.42857142857142855
547,"[50, 200]",2,3,0.8,10,0.42857142857142855
548,"[50, 200]",2,3,0.9,10,0.42857142857142855
549,"[50, 10]",2,3,0.5,10,0.7999999999999999
550,"[50, 10]",2,3,0.8,10,0.7999999999999999
551,"[50, 10]",2,3,0.9,10,0.8571428571428571
552,"[50, 100]",2,3,0.5,10,0.7272727272727273
553,"[50, 100]",2,3,0.8,10,0.7272727272727273
554,"[50, 100]",2,3,0.9,10,0.7272727272727273
555,"[200, 10]",2,3,0.5,10,0.7272727272727273
556,"[200, 10]",2,3,0.8,10,0.6153846153846154
557,"[200, 10]",2,3,0.9,10,0.6153846153846154
558,"[100, 10]",2,3,0.5,10,0.8571428571428571
559,"[100, 10]",2,3,0.8,10,0.8571428571428571
560,"[100, 10]",2,3,0.9,10,0.8571428571428571
561,"[200, 100]",2,3,0.5,10,0.7272727272727273
562,"[200, 100]",2,3,0.8,10,0.7272727272727273
563,"[200, 100]",2,3,0.9,10,0.7272727272727273
564,"[10, 200]",2,3,0.5,10,0.6666666666666666
565,"[10, 200]",2,3,0.8,10,0.6666666666666666
566,"[10, 200]",2,3,0.9,10,0.6666666666666666
567,"[10, 100]",2,3,0.5,10,0.6666666666666665
568,"[10, 100]",2,3,0.8,10,0.7058823529411765
569,"[10, 100]",2,3,0.9,10,0.7058823529411765
570,"[200, 50]",2,3,0.5,10,0.7058823529411765
571,"[200, 50]",2,3,0.8,10,0.7058823529411765
572,"[200, 50]",2,3,0.9,10,0.7058823529411765
573,"[100, 50]",2,3,0.5,10,0.5714285714285715
574,"[100, 50]",2,3,0.8,10,0.5714285714285715
575,"[100, 50]",2,3,0.9,10,0.5714285714285715
576,"[10, 100, 50]",2,3,0.5,10,0.0
577,"[10, 100, 50]",2,3,0.8,10,0.0
578,"[10, 100, 50]",2,3,0.9,10,0.0
579,"[200, 10, 100]",2,3,0.5,10,0.6666666666666666
580,"[200, 10, 100]",2,3,0.8,10,0.6666666666666666
581,"[200, 10, 100]",2,3,0.9,10,0.6666666666666666
582,"[50, 10, 100]",2,3,0.5,10,0.7272727272727273
583,"[50, 10, 100]",2,3,0.8,10,0.7272727272727273
584,"[50, 10, 100]",2,3,0.9,10,0.7272727272727273
585,"[10, 200, 100]",2,3,0.5,10,0.7272727272727273
586,"[10, 200, 100]",2,3,0.8,10,0.7272727272727273
587,"[10, 200, 100]",2,3,0.9,10,0.7272727272727273
588,"[100, 10, 200]",2,3,0.5,10,0.7272727272727273
589,"[100, 10, 200]",2,3,0.8,10,0.7272727272727273
590,"[100, 10, 200]",2,3,0.9,10,0.7272727272727273
591,"[100, 200, 50]",2,3,0.5,10,0.0
592,"[100, 200, 50]",2,3,0.8,10,0.0
593,"[100, 200, 50]",2,3,0.9,10,0.0
594,"[100, 50, 10]",2,3,0.5,10,0.7272727272727273
595,"[100, 50, 10]",2,3,0.8,10,0.6666666666666666
596,"[100, 50, 10]",2,3,0.9,10,0.6666666666666666
597,"[200, 50, 10]",2,3,0.5,10,0.7272727272727273
598,"[200, 50, 10]",2,3,0.8,10,0.7272727272727273
599,"[200, 50, 10]",2,3,0.9,10,0.7272727272727273
600,"[50, 10, 200]",2,3,0.5,10,0.0
601,"[50, 10, 200]",2,3,0.8,10,0.0
602,"[50, 10, 200]",2,3,0.9,10,0.0
603,"[50, 200, 10]",2,3,0.5,10,0.7272727272727273
604,"[50, 200, 10]",2,3,0.8,10,0.7272727272727273
605,"[50, 200, 10]",2,3,0.9,10,0.7272727272727273
606,"[100, 200, 10]",2,3,0.5,10,0.0
607,"[100, 200, 10]",2,3,0.8,10,0.0
608,"[100, 200, 10]",2,3,0.9,10,0.0
609,"[10, 50, 100]",2,3,0.5,10,0.7272727272727273
610,"[10, 50, 100]",2,3,0.8,10,0.7272727272727273
611,"[10, 50, 100]",2,3,0.9,10,0.7272727272727273
612,"[100, 10, 50]",2,3,0.5,10,0.7272727272727273
613,"[100, 10, 50]",2,3,0.8,10,0.7368421052631579
614,"[100, 10, 50]",2,3,0.9,10,0.7368421052631579
615,"[200, 10, 50]",2,3,0.5,10,0.7272727272727273
616,"[200, 10, 50]",2,3,0.8,10,0.7272727272727273
617,"[200, 10, 50]",2,3,0.9,10,0.7272727272727273
618,"[200, 100, 50]",2,3,0.5,10,0.7272727272727273
619,"[200, 100, 50]",2,3,0.8,10,0.7272727272727273
620,"[200, 100, 50]",2,3,0.9,10,0.7272727272727273
621,"[50, 100, 200]",2,3,0.5,10,0.0
622,"[50, 100, 200]",2,3,0.8,10,0.0
623,"[50, 100, 200]",2,3,0.9,10,0.0
624,"[10, 200, 50]",2,3,0.5,10,0.4444444444444445
625,"[10, 200, 50]",2,3,0.8,10,0.4444444444444445
626,"[10, 200, 50]",2,3,0.9,10,0.4444444444444445
627,"[200, 100, 10]",2,3,0.5,10,0.7272727272727273
628,"[200, 100, 10]",2,3,0.8,10,0.7272727272727273
629,"[200, 100, 10]",2,3,0.9,10,0.7272727272727273
630,"[10, 50, 200]",2,3,0.5,10,0.7272727272727273
631,"[10, 50, 200]",2,3,0.8,10,0.7272727272727273
632,"[10, 50, 200]",2,3,0.9,10,0.7272727272727273
633,"[50, 100, 10]",2,3,0.5,10,0.7272727272727273
634,"[50, 100, 10]",2,3,0.8,10,0.7272727272727273
635,"[50, 100, 10]",2,3,0.9,10,0.0
636,"[200, 50, 100]",2,3,0.5,10,0.7272727272727273
637,"[200, 50, 100]",2,3,0.8,10,0.7272727272727273
638,"[200, 50, 100]",2,3,0.9,10,0.7272727272727273
639,"[50, 200, 100]",2,3,0.5,10,0.0
640,"[50, 200, 100]",2,3,0.8,10,0.0
641,"[50, 200, 100]",2,3,0.9,10,0.0
642,"[10, 100, 200]",2,3,0.5,10,0.7272727272727273
643,"[10, 100, 200]",2,3,0.8,10,0.7272727272727273
644,"[10, 100, 200]",2,3,0.9,10,0.7272727272727273
645,"[100, 50, 200]",2,3,0.5,10,0.0
646,"[100, 50, 200]",2,3,0.8,10,0.0
647,"[100, 50, 200]",2,3,0.9,10,0.0
648,"[10, 50]",2,3,0.5,25,0.75
649,"[10, 50]",2,3,0.8,25,0.75
650,"[10, 50]",2,3,0.9,25,0.75
651,"[100, 200]",2,3,0.5,25,0.7272727272727273
652,"[100, 200]",2,3,0.8,25,0.7272727272727273
653,"[100, 200]",2,3,0.9,25,0.7272727272727273
654,"[50, 200]",2,3,0.5,25,0.42857142857142855
655,"[50, 200]",2,3,0.8,25,0.42857142857142855
656,"[50, 200]",2,3,0.9,25,0.42857142857142855
657,"[50, 10]",2,3,0.5,25,0.7999999999999999
658,"[50, 10]",2,3,0.8,25,0.7999999999999999
659,"[50, 10]",2,3,0.9,25,0.8571428571428571
660,"[50, 100]",2,3,0.5,25,0.7272727272727273
661,"[50, 100]",2,3,0.8,25,0.7272727272727273
662,"[50, 100]",2,3,0.9,25,0.7272727272727273
663,"[200, 10]",2,3,0.5,25,0.7272727272727273
664,"[200, 10]",2,3,0.8,25,0.6153846153846154
665,"[200, 10]",2,3,0.9,25,0.6153846153846154
666,"[100, 10]",2,3,0.5,25,0.8571428571428571
667,"[100, 10]",2,3,0.8,25,0.8571428571428571
668,"[100, 10]",2,3,0.9,25,0.8571428571428571
669,"[200, 100]",2,3,0.5,25,0.7272727272727273
670,"[200, 100]",2,3,0.8,25,0.7272727272727273
671,"[200, 100]",2,3,0.9,25,0.7272727272727273
672,"[10, 200]",2,3,0.5,25,0.6666666666666666
673,"[10, 200]",2,3,0.8,25,0.6666666666666666
674,"[10, 200]",2,3,0.9,25,0.6666666666666666
675,"[10, 100]",2,3,0.5,25,0.6666666666666665
676,"[10, 100]",2,3,0.8,25,0.7058823529411765
677,"[10, 100]",2,3,0.9,25,0.7058823529411765
678,"[200, 50]",2,3,0.5,25,0.7058823529411765
679,"[200, 50]",2,3,0.8,25,0.7058823529411765
680,"[200, 50]",2,3,0.9,25,0.7058823529411765
681,"[100, 50]",2,3,0.5,25,0.5714285714285715
682,"[100, 50]",2,3,0.8,25,0.5714285714285715
683,"[100, 50]",2,3,0.9,25,0.5714285714285715
684,"[10, 100, 50]",2,3,0.5,25,0.7272727272727273
685,"[10, 100, 50]",2,3,0.8,25,0.7272727272727273
686,"[10, 100, 50]",2,3,0.9,25,0.7272727272727273
687,"[200, 10, 100]",2,3,0.5,25,0.6666666666666666
688,"[200, 10, 100]",2,3,0.8,25,0.6666666666666666
689,"[200, 10, 100]",2,3,0.9,25,0.6666666666666666
690,"[50, 10, 100]",2,3,0.5,25,0.7272727272727273
691,"[50, 10, 100]",2,3,0.8,25,0.7272727272727273
692,"[50, 10, 100]",2,3,0.9,25,0.7272727272727273
693,"[10, 200, 100]",2,3,0.5,25,0.7272727272727273
694,"[10, 200, 100]",2,3,0.8,25,0.7272727272727273
695,"[10, 200, 100]",2,3,0.9,25,0.7272727272727273
696,"[100, 10, 200]",2,3,0.5,25,0.7272727272727273
697,"[100, 10, 200]",2,3,0.8,25,0.7272727272727273
698,"[100, 10, 200]",2,3,0.9,25,0.7272727272727273
699,"[100, 200, 50]",2,3,0.5,25,0.0
700,"[100, 200, 50]",2,3,0.8,25,0.0
701,"[100, 200, 50]",2,3,0.9,25,0.0
702,"[100, 50, 10]",2,3,0.5,25,0.7272727272727273
703,"[100, 50, 10]",2,3,0.8,25,0.6666666666666666
704,"[100, 50, 10]",2,3,0.9,25,0.6666666666666666
705,"[200, 50, 10]",2,3,0.5,25,0.7272727272727273
706,"[200, 50, 10]",2,3,0.8,25,0.7272727272727273
707,"[200, 50, 10]",2,3,0.9,25,0.7272727272727273
708,"[50, 10, 200]",2,3,0.5,25,0.0
709,"[50, 10, 200]",2,3,0.8,25,0.0
710,"[50, 10, 200]",2,3,0.9,25,0.0
711,"[50, 200, 10]",2,3,0.5,25,0.7272727272727273
712,"[50, 200, 10]",2,3,0.8,25,0.7272727272727273
713,"[50, 200, 10]",2,3,0.9,25,0.7272727272727273
714,"[100, 200, 10]",2,3,0.5,25,0.0
715,"[100, 200, 10]",2,3,0.8,25,0.0
716,"[100, 200, 10]",2,3,0.9,25,0.0
717,"[10, 50, 100]",2,3,0.5,25,0.7272727272727273
718,"[10, 50, 100]",2,3,0.8,25,0.7272727272727273
719,"[10, 50, 100]",2,3,0.9,25,0.7272727272727273
720,"[100, 10, 50]",2,3,0.5,25,0.7272727272727273
721,"[100, 10, 50]",2,3,0.8,25,0.7368421052631579
722,"[100, 10, 50]",2,3,0.9,25,0.7368421052631579
723,"[200, 10, 50]",2,3,0.5,25,0.7272727272727273
724,"[200, 10, 50]",2,3,0.8,25,0.7272727272727273
725,"[200, 10, 50]",2,3,0.9,25,0.7272727272727273
726,"[200, 100, 50]",2,3,0.5,25,0.7272727272727273
727,"[200, 100, 50]",2,3,0.8,25,0.7272727272727273
728,"[200, 100, 50]",2,3,0.9,25,0.7272727272727273
729,"[50, 100, 200]",2,3,0.5,25,0.0
730,"[50, 100, 200]",2,3,0.8,25,0.0
731,"[50, 100, 200]",2,3,0.9,25,0.0
732,"[10, 200, 50]",2,3,0.5,25,0.4444444444444445
733,"[10, 200, 50]",2,3,0.8,25,0.4444444444444445
734,"[10, 200, 50]",2,3,0.9,25,0.4444444444444445
735,"[200, 100, 10]",2,3,0.5,25,0.7272727272727273
736,"[200, 100, 10]",2,3,0.8,25,0.7272727272727273
737,"[200, 100, 10]",2,3,0.9,25,0.7272727272727273
738,"[10, 50, 200]",2,3,0.5,25,0.7272727272727273
739,"[10, 50, 200]",2,3,0.8,25,0.7272727272727273
740,"[10, 50, 200]",2,3,0.9,25,0.7272727272727273
741,"[50, 100, 10]",2,3,0.5,25,0.7272727272727273
742,"[50, 100, 10]",2,3,0.8,25,0.7272727272727273
743,"[50, 100, 10]",2,3,0.9,25,0.0
744,"[200, 50, 100]",2,3,0.5,25,0.7272727272727273
745,"[200, 50, 100]",2,3,0.8,25,0.7272727272727273
746,"[200, 50, 100]",2,3,0.9,25,0.7272727272727273
747,"[50, 200, 100]",2,3,0.5,25,0.0
748,"[50, 200, 100]",2,3,0.8,25,0.0
749,"[50, 200, 100]",2,3,0.9,25,0.0
750,"[10, 100, 200]",2,3,0.5,25,0.7272727272727273
751,"[10, 100, 200]",2,3,0.8,25,0.7272727272727273
752,"[10, 100, 200]",2,3,0.9,25,0.7272727272727273
753,"[100, 50, 200]",2,3,0.5,25,0.0
754,"[100, 50, 200]",2,3,0.8,25,0.0
755,"[100, 50, 200]",2,3,0.9,25,0.0
756,"[10, 50]",2,3,0.5,50,0.75
757,"[10, 50]",2,3,0.8,50,0.75
758,"[10, 50]",2,3,0.9,50,0.75
759,"[100, 200]",2,3,0.5,50,0.7272727272727273
760,"[100, 200]",2,3,0.8,50,0.7272727272727273
761,"[100, 200]",2,3,0.9,50,0.7272727272727273
762,"[50, 200]",2,3,0.5,50,0.42857142857142855
763,"[50, 200]",2,3,0.8,50,0.42857142857142855
764,"[50, 200]",2,3,0.9,50,0.42857142857142855
765,"[50, 10]",2,3,0.5,50,0.7999999999999999
766,"[50, 10]",2,3,0.8,50,0.7999999999999999
767,"[50, 10]",2,3,0.9,50,0.8571428571428571
768,"[50, 100]",2,3,0.5,50,0.7272727272727273
769,"[50, 100]",2,3,0.8,50,0.7272727272727273
770,"[50, 100]",2,3,0.9,50,0.7272727272727273
771,"[200, 10]",2,3,0.5,50,0.7272727272727273
772,"[200, 10]",2,3,0.8,50,0.6153846153846154
773,"[200, 10]",2,3,0.9,50,0.6153846153846154
774,"[100, 10]",2,3,0.5,50,0.8571428571428571
775,"[100, 10]",2,3,0.8,50,0.8571428571428571
776,"[100, 10]",2,3,0.9,50,0.8571428571428571
777,"[200, 100]",2,3,0.5,50,0.7272727272727273
778,"[200, 100]",2,3,0.8,50,0.7272727272727273
779,"[200, 100]",2,3,0.9,50,0.7272727272727273
780,"[10, 200]",2,3,0.5,50,0.6666666666666666
781,"[10, 200]",2,3,0.8,50,0.6666666666666666
782,"[10, 200]",2,3,0.9,50,0.6666666666666666
783,"[10, 100]",2,3,0.5,50,0.6666666666666665
784,"[10, 100]",2,3,0.8,50,0.7058823529411765
785,"[10, 100]",2,3,0.9,50,0.7058823529411765
786,"[200, 50]",2,3,0.5,50,0.7058823529411765
787,"[200, 50]",2,3,0.8,50,0.7058823529411765
788,"[200, 50]",2,3,0.9,50,0.7058823529411765
789,"[100, 50]",2,3,0.5,50,0.5714285714285715
790,"[100, 50]",2,3,0.8,50,0.5714285714285715
791,"[100, 50]",2,3,0.9,50,0.5714285714285715
792,"[10, 100, 50]",2,3,0.5,50,0.7272727272727273
793,"[10, 100, 50]",2,3,0.8,50,0.7272727272727273
794,"[10, 100, 50]",2,3,0.9,50,0.7272727272727273
795,"[200, 10, 100]",2,3,0.5,50,0.6666666666666666
796,"[200, 10, 100]",2,3,0.8,50,0.6666666666666666
797,"[200, 10, 100]",2,3,0.9,50,0.6666666666666666
798,"[50, 10, 100]",2,3,0.5,50,0.7272727272727273
799,"[50, 10, 100]",2,3,0.8,50,0.7272727272727273
800,"[50, 10, 100]",2,3,0.9,50,0.7272727272727273
801,"[10, 200, 100]",2,3,0.5,50,0.7272727272727273
802,"[10, 200, 100]",2,3,0.8,50,0.7272727272727273
803,"[10, 200, 100]",2,3,0.9,50,0.7272727272727273
804,"[100, 10, 200]",2,3,0.5,50,0.7272727272727273
805,"[100, 10, 200]",2,3,0.8,50,0.7272727272727273
806,"[100, 10, 200]",2,3,0.9,50,0.7272727272727273
807,"[100, 200, 50]",2,3,0.5,50,0.0
808,"[100, 200, 50]",2,3,0.8,50,0.0
809,"[100, 200, 50]",2,3,0.9,50,0.0
810,"[100, 50, 10]",2,3,0.5,50,0.7272727272727273
811,"[100, 50, 10]",2,3,0.8,50,0.6666666666666666
812,"[100, 50, 10]",2,3,0.9,50,0.6666666666666666
813,"[200, 50, 10]",2,3,0.5,50,0.7272727272727273
814,"[200, 50, 10]",2,3,0.8,50,0.7272727272727273
815,"[200, 50, 10]",2,3,0.9,50,0.7272727272727273
